content_index,score,preferred_name,cui
307,7.35,Stock (in-store merchandise),C1710198
307,7.28,day,C0439228
307,7.27,GORAB gene,C1822658
307,7.04,Firstly,C1279901
307,7.03,Fighting,C0424324
307,7.03,<50,C3843766
307,7.03,Persons,C0027361
307,7.02,Half,C2825407
307,7.02,News [Publication Type],C0282425
307,5.18,Acquired Immunodeficiency Syndrome,C0001175
307,5.18,Better,C0332272
307,5.18,Cerebrovascular accident,C0038454
307,5.18,Glass Packaging Device,C1947936
307,5.18,Laboratory,C0022877
307,5.18,Maybe,C3844350
307,5.18,Negative Surgical Margin,C1709157
307,5.18,Present,C0150312
307,5.18,Probably,C0750492
307,5.18,Problem,C0033213
307,5.18,Reading (activity),C0034754
307,5.18,Stat (do immediately),C0205548
307,5.18,Stop (qualifier value),C2746065
307,5.18,Venezuela,C0042469
307,5.18,analysts,C0870132
307,3.98,% bound (qualifier value),C1689898
307,3.98,Take,C1515187
307,3.75,COVID-19,C5203670
307,3.68,Full,C0443225
307,3.68,Tissue damage,C0010957
307,3.64,This (eukaryote),C1080058
307,3.63,Cessation of life,C0011065
307,3.63,Empty (qualifier),C1880497
307,3.63,Sentence,C0876929
307,3.61,Death Rate,C0205848
307,3.57,Helpful,C3898897
307,3.57,"Hemorrhagic Fever, Ebola",C0282687
307,3.57,Upward,C1282911
307,3.56,Group R,C0441852
307,3.55,Time,C0040223
307,3.55,recovery - adjustment,C1555688
307,3.54,Dosage,C0178602
307,3.5,Heart,C0018787
307,3.5,Today (temporal qualifier),C0750526
307,3.48,Automated (qualifier value),C0205554
307,3.48,Negation,C1518422
307,3.48,Receive,C1514756
307,3.46,Group A (qualifier value),C0441835
307,3.45,Mongo language,C0574459
307,3.44,Five-Day Report,C1708065
307,3.43,Whole,C0444667
307,3.43,Patients,C0030705
307,3.43,Population Median,C2347635
307,3.42,Only - dosing instruction fragment,C1720467
307,3.42,Improvement,C2986411
307,3.42,saw (device),C0183089
308,7.02,Registered nurse,C0687673
308,3.98,Take,C1515187
308,3.6,Patients,C0030705
308,3.46,88,C4517898
309,10.63,Registered nurse,C0687673
309,10.42,Tryptophanase,C0041260
309,7.27,Master of Public Health,C1513008
309,7.19,travel charge,C1555670
309,7.0,100%,C3817553
309,5.18,"Cough, CTCAE",C1961131
309,5.18,Creation,C1706214
309,5.18,Make - Instruction Imperative,C1881534
309,5.18,Management procedure,C1273870
309,5.18,Track (course),C0040594
309,3.68,Difficult (qualifier value),C0332218
309,3.68,Estimated,C0750572
309,3.68,Scientist,C0402112
309,3.63,FOXM1 wt Allele,C3538717
309,3.63,Spray Dosing Unit,C1704413
309,3.59,Rapid,C0456962
309,3.54,Diffuse Optical Tomography,C1328868
309,3.54,Immunogenicity Specimen Assessments Domain,C3812801
309,3.54,Lung,C0024109
309,3.54,Professional Organization or Group,C1522486
309,3.5,<50,C3843766
309,3.5,Only a Little,C3889124
309,3.48,GORAB gene,C1822658
309,3.48,Sneezing,C0037383
309,3.42,Nearly,C3828842
309,3.42,One,C0205447
310,7.49,To,C1883351
310,7.01,Registered nurse,C0687673
310,5.18,Beginning,C0439659
310,5.18,Location,C0450429
310,5.18,Somalia,C0037640
310,3.63,One,C0205447
310,3.5,Love,C0024028
310,3.45,"Back structure, including back of neck",C0460009
310,3.44,Order (arrangement),C1705176
311,10.64,Registered nurse,C0687673
311,7.39,Take,C1515187
311,5.18,"Cough, CTCAE",C1961131
311,5.18,Lost,C0745777
311,5.18,Mild (qualifier value),C2945599
311,5.18,One,C0205447
311,5.18,Precaution,C1882442
311,5.18,Smell Perception,C0037361
311,5.18,Taste Perception,C0039336
311,3.6,Hawaii,C0018619
311,3.56,day,C0439228
311,3.56,Day 3,C3842675
311,3.5,Very Much,C2984081
311,3.45,COVID-19,C5203670
311,3.45,Worried,C0233481
312,18.86,Registered nurse,C0687673
312,15.79,Tryptophanase,C0041260
312,11.28,Negation,C1518422
312,10.88,Policy,C0242456
312,7.4,Study Site,C2825164
312,7.25,Science,C0036397
312,7.23,member,C0680022
312,7.1,Professional Organization or Group,C1522486
312,7.01,Medical service,C0199168
312,6.97,Coronavirus Infections,C0206750
312,6.97,Genus: Coronavirus,C0206419
312,6.97,Internet,C0282111
312,5.18,Approximate,C0332232
312,5.18,Bibliographic Reference,C1514811
312,5.18,Feelings,C1527305
312,5.18,Free (available (qualifier)),C1996904
312,5.18,Happiness,C0018592
312,5.18,Help document,C1552861
312,5.18,Message,C0470166
312,5.18,Providing (action),C1999230
312,5.18,Send (transmission),C1519246
312,5.18,Show,C1547282
312,5.18,Sound - physical agent,C0037709
312,5.18,Vision,C0042789
312,5.18,World,C2700280
312,5.18,allowing,C0683607
312,5.18,care activity,C1947933
312,3.98,Question (inquiry),C1522634
312,3.68,Discussion (procedure),C0557061
312,3.68,Effectiveness,C1280519
312,3.68,Foundation for the Accreditation of Cellular Therapy,C4522252
312,3.68,Source,C0449416
312,3.68,Stat (do immediately),C0205548
312,3.63,Politics,C0032382
312,3.61,Supportive assistance,C1521721
312,3.59,Awareness,C0004448
312,3.57,Hyperlink,C1704666
312,3.57,One,C0205447
312,3.56,Advice,C0150600
312,3.54,Statement,C1710187
312,3.53,United States,C0041703
312,3.5,Information,C1533716
312,3.47,Base - General Qualifier,C1705938
312,3.47,Evidence,C3887511
312,3.45,New,C0205314
312,3.45,credibility,C0870373
312,3.44,Any,C1552551
312,3.43,Post Device,C1704687
312,3.42,Reader of medical images,C1514743
313,14.76,Blood group antibody I,C0221138
313,10.42,GDC Treatment Outcome Terminology,C5202850
313,10.42,Routine Contract,C1705564
313,6.96,Registered nurse,C0687673
313,5.18,2019 novel coronavirus,C5203676
313,5.18,3 Months,C1442461
313,5.18,Extreme,C0205403
313,5.18,Fear (Mental Process),C0015726
313,5.18,Negation,C1518422
313,5.18,Virus,C0042776
313,3.68,Double Value Type,C1705765
313,3.68,Pneumonia,C0032285
313,3.63,Lung,C0024109
313,3.6,Anaplastic Sarcoma of the Kidney,C4722276
313,3.59,GORAB gene,C1822658
313,3.59,Illness (finding),C0221423
313,3.57,Doctor - Title,C2348314
313,3.57,Infectious Lung Disorder,C0876973
313,3.56,Unavailability,C0686905
313,3.5,Surgeon,C0582175
313,3.48,One,C0205447
313,3.48,Singular,C0205171
313,3.44,Malaysia,C0024552
313,3.42,Bad,C0205169
313,3.42,bout,C0741605
313,3.42,Time,C0040223
314,7.53,Toes,C0040357
314,7.04,Registered nurse,C0687673
314,5.18,Corona,C3053990
314,5.18,Lot Number,C1115660
314,3.68,Causing,C0678227
314,3.59,Frostbite,C0016736
314,3.59,Personal appearance,C0233426
314,3.59,Purple,C0439542
314,3.59,Speaking (activity),C0234856
314,3.58,Foot mark,C0455959
314,3.55,Hearing,C0018767
314,3.44,Blue color,C1260957
315,18.38,Symptoms,C1457887
315,10.98,Toes,C0040357
315,10.81,Centers for Disease Control and Prevention (U.S.),C0007670
315,10.51,Coronavirus Infections,C0206750
315,10.51,Genus: Coronavirus,C0206419
315,10.51,Internet,C0282111
315,7.04,Registered nurse,C0687673
315,6.94,2-mercaptoethanesulfonic acid,C0206008
315,6.91,New,C0205314
315,5.18,Acute contagious conjunctivitis,C1313983
315,5.18,Additional,C1524062
315,5.18,Conjunctivitis,C0009763
315,5.18,"Diarrhea, CTCAE",C1963091
315,5.18,Exanthema,C0015230
315,5.18,Others - Allergy,C1955473
315,5.18,Speaking (activity),C0234856
315,5.18,Testing,C0039593
315,3.58,List,C0745732
315,3.58,Ageusia,C2364111
315,3.56,Article,C1706852
315,3.5,Approximate,C0332232
315,3.48,Possibly Related to Intervention,C1705910
315,3.47,2019 novel coronavirus,C5203676
315,3.47,health and disease,C0679215
315,3.46,Communicable Diseases,C0009450
315,3.45,RAB3D gene,C1419208
315,3.45,COVID-19,C5203670
315,3.45,Floor - story of building,C1547707
315,3.45,Health,C0018684
315,3.45,News [Publication Type],C0282425
315,3.45,Six,C0205452
315,3.45,Total,C0439810
315,3.44,6.19,C4708691
315,3.43,Myalgia,C0231528
315,3.43,Pharyngitis,C0031350
315,3.43,Sore Throat,C0242429
315,3.42,Add - instruction imperative,C1883712
315,3.42,Tremor,C0040822
315,3.42,Chills,C0085593
315,3.42,Headache,C0018681
315,3.42,In addition to,C0332287
316,6.99,Registered nurse,C0687673
316,5.18,Age,C0001779
316,5.18,Reading (activity),C0034754
316,5.18,Virus,C0042776
316,3.63,Contact with,C0332158
316,3.6,Blood group antibody I,C0221138
316,3.57,Healthy,C3898900
316,3.57,Report (document),C0684224
316,3.48,Before,C0332152
316,3.48,Cerebrovascular accident,C0038454
316,3.47,Coronavirus Infections,C0206750
316,3.47,Genus: Coronavirus,C0206419
316,3.44,Persons,C0027361
316,3.44,Young,C0332239
316,3.42,RESF1 gene,C1824356
317,18.58,Iodides,C0021966
317,14.35,Registered nurse,C0687673
317,10.42,To,C1883351
317,7.31,Occur (action),C1709305
317,7.28,Peak level,C0444505
317,7.21,Else,C3842296
317,7.16,Negation,C1518422
317,6.93,This (eukaryote),C1080058
317,5.18,Country Code,C1511538
317,5.18,Mental Depression,C0011570
317,5.18,Struck by,C0332159
317,5.18,Symptom aggravating factors,C0436331
317,3.98,Feelings,C1527305
317,3.68,Person Observer,C2347489
317,3.63,allowing,C0683607
317,3.6,Concern,C2699424
317,3.6,Malaysia,C0024552
317,3.57,Open,C0175566
317,3.57,Speaking (activity),C0234856
317,3.55,COVID-19,C5203670
317,3.55,Distal (qualifier value),C0205108
317,3.55,Nervousness,C0027769
317,3.5,Anxiety,C0003467
317,3.46,Fear (Mental Process),C0015726
317,3.46,Now (temporal qualifier),C1948052
317,3.46,Comprehension,C0162340
317,3.46,News [Publication Type],C0282425
317,3.44,Opening,C1882151
317,3.43,Hot Spots (Area of Increased Mortality),C1521990
318,7.53,Country,C0454664
318,7.04,histidine,C0019602
318,7.03,Registered nurse,C0687673
318,5.18,Base - General Qualifier,C1705938
318,5.18,Downward,C0205104
318,5.18,Follow - dosing instruction imperative,C1719822
318,5.18,Iodides,C0021966
318,5.18,Lock - Remote control command,C1550024
318,5.18,Theory,C0871935
318,3.59,Stop (qualifier value),C2746065
318,3.56,Communications Media,C0009458
318,3.56,Inference,C0679201
318,3.56,"Mainstreaming, Education",C0024500
318,3.56,Negation,C1518422
318,3.56,Science of Statistics,C0038215
318,3.45,Analysis of substances,C0002778
318,3.45,Disease,C0012634
318,3.45,New,C0205314
318,3.45,Accurate (qualifier),C0443131
318,3.45,Beginning,C0439659
318,3.45,Digital Model Attachment,C3853906
318,3.45,Geographic state,C1301808
318,3.45,Vision,C0042789
319,18.86,Registered nurse,C0687673
319,15.79,Tryptophanase,C0041260
319,11.28,Negation,C1518422
319,10.88,Policy,C0242456
319,7.4,Study Site,C2825164
319,7.25,Science,C0036397
319,7.23,member,C0680022
319,7.1,Professional Organization or Group,C1522486
319,7.01,Medical service,C0199168
319,6.97,Coronavirus Infections,C0206750
319,6.97,Genus: Coronavirus,C0206419
319,6.97,Internet,C0282111
319,5.18,Approximate,C0332232
319,5.18,Bibliographic Reference,C1514811
319,5.18,Feelings,C1527305
319,5.18,Free (available (qualifier)),C1996904
319,5.18,Happiness,C0018592
319,5.18,Help document,C1552861
319,5.18,Message,C0470166
319,5.18,Providing (action),C1999230
319,5.18,Send (transmission),C1519246
319,5.18,Show,C1547282
319,5.18,Sound - physical agent,C0037709
319,5.18,Vision,C0042789
319,5.18,World,C2700280
319,5.18,allowing,C0683607
319,5.18,care activity,C1947933
319,3.98,Question (inquiry),C1522634
319,3.68,Discussion (procedure),C0557061
319,3.68,Effectiveness,C1280519
319,3.68,Foundation for the Accreditation of Cellular Therapy,C4522252
319,3.68,Source,C0449416
319,3.68,Stat (do immediately),C0205548
319,3.63,Politics,C0032382
319,3.61,Supportive assistance,C1521721
319,3.59,Awareness,C0004448
319,3.57,Hyperlink,C1704666
319,3.57,One,C0205447
319,3.56,Advice,C0150600
319,3.54,Statement,C1710187
319,3.53,United States,C0041703
319,3.5,Information,C1533716
319,3.47,Base - General Qualifier,C1705938
319,3.47,Evidence,C3887511
319,3.45,New,C0205314
319,3.45,credibility,C0870373
319,3.44,Any,C1552551
319,3.43,Post Device,C1704687
319,3.42,Reader of medical images,C1514743
320,6.97,Registered nurse,C0687673
320,6.9,COVID-19,C5203670
320,5.18,Continuous,C0549178
320,5.18,Tryptophanase,C0041260
320,3.82,Risk,C0035647
320,3.54,Chemotherapy Regimen,C0392920
320,3.53,Cancer Patient,C1516213
320,3.43,High risk of,C0332167
320,3.42,Disease Outbreaks,C0012652
321,11.21,Fever symptoms (finding),C0424755
321,10.59,Registered nurse,C0687673
321,7.53,Recovering from,C0521108
321,7.32,Blood group antibody I,C0221138
321,7.26,Offspring,C0680063
321,7.08,Course,C0750729
321,5.18,10%,C3842590
321,5.18,Always (frequency),C2003902
321,5.18,Comprehension,C0162340
321,5.18,Does run (finding),C0600140
321,5.18,Elderly (population group),C0001792
321,5.18,Family,C0015576
321,5.18,Feelings,C1527305
321,5.18,Financial cost,C0010186
321,5.18,Including (qualifier),C0332257
321,5.18,Lupus erythematosus tumidus,C0406636
321,5.18,Make - Instruction Imperative,C1881534
321,5.18,Persons,C0027361
321,5.18,Present,C0150312
321,5.18,Slow,C0439834
321,5.18,Tryptophanase,C0041260
321,5.18,wife,C0242665
321,3.75,Virus Replication,C0042774
321,3.68,Line 2,C3843265
321,3.67,Blood group antibody i,C0370188
321,3.64,part of,C1292711
321,3.63,Smell Perception,C0037361
321,3.59,Aluminum measurement,C0202311
321,3.59,Suppressed,C1260953
321,3.57,Mechanics,C0376706
321,3.57,Rapid,C0456962
321,3.57,Antiviral Response,C1155328
321,3.57,response to bacterium,C1155286
321,3.55,Fever,C0015967
321,3.55,Response process,C0871261
321,3.5,Chickenpox,C0008049
321,3.48,Virus Diseases,C0042769
321,3.48,Better,C0332272
321,3.48,Lacking,C0332268
321,3.48,Malaysia,C0024552
321,3.48,Taste Perception,C0039336
321,3.47,no,C1298908
321,3.46,Sample Mean,C2348143
321,3.46,Communicable Diseases,C0009450
321,3.46,Fluorides,C0016327
321,3.46,Intervention regimes,C1273869
321,3.46,Recent,C0332185
321,3.45,Deterioration of status,C1279889
321,3.45,Dietary Lead,C2348269
321,3.45,Result,C1274040
321,3.44,Problem,C0033213
321,3.44,Disease,C0012634
321,3.44,Immune system,C0020962
321,3.43,HAC protocol,C0062074
321,3.43,Temperature,C0039476
321,3.42,Bacterial,C0521009
321,3.42,Viral,C0521026
321,3.42,Advice,C0150600
321,3.42,Degree or extent,C0449286
321,3.42,Downward,C0205104
321,3.42,Standard (document),C2828392
321,3.4,Dyspnea on exertion,C0231807
322,6.99,Registered nurse,C0687673
322,3.59,Update,C1519814
322,3.45,Coronavirus Infections,C0206750
322,3.45,Genus: Coronavirus,C0206419
322,3.43,Late,C0205087
323,11.35,Social Distance,C0037412
323,10.7,Registered nurse,C0687673
323,7.36,Case unit dose,C1533148
323,7.31,Chiroptera,C0008139
323,7.16,Indication of (contextual qualifier),C0392360
323,6.97,Buildup,C2986569
323,6.82,Justice,C0022437
323,5.18,All,C0444868
323,5.18,"Bullet, device",C0336699
323,5.18,CD44 wt Allele,C1707101
323,5.18,Mental Recall,C0034770
323,5.18,News [Publication Type],C0282425
323,5.18,bit - unit of measure,C1553019
323,3.68,Increase,C0442805
323,3.63,Anaplastic Sarcoma of the Kidney,C4722276
323,3.61,Mixed (qualifier value),C0205430
323,3.6,Question (inquiry),C1522634
323,3.59,Hydranencephaly with Renal Aplasia-Dysplasia,C1856053
323,3.58,bite injury,C0005658
323,3.52,Cessation of life,C0011065
323,3.5,Butting,C0233535
323,3.5,Just right,C4699704
323,3.5,Negation,C1518422
323,3.48,Never (frequency),C2003901
323,3.47,Immune,C0439662
323,3.46,Immunity,C0020964
323,3.46,Slightly (qualifier value),C0750482
323,3.46,Tryptophanase,C0041260
323,3.45,"Immunity, Herd",C1135927
323,3.45,And,C1515981
323,3.45,Back,C0004600
323,3.45,Community,C0009462
323,3.45,FBXW7-AS1 gene,C4320303
323,3.45,Lot Number,C1115660
323,3.45,Make - Instruction Imperative,C1881534
323,3.45,Take,C1515187
323,3.43,Long,C0205166
323,3.42,Disease,C0012634
323,3.42,Money or percentage indicator - Percentage,C1561533
323,3.42,Small,C0700321
323,3.41,controversy,C0680243
323,3.4,Transient hypogammaglobulinemia of infancy,C0272238
324,7.46,Nurses,C0028661
324,7.04,Positive Finding,C1514241
324,7.03,Registered nurse,C0687673
324,5.18,Known,C0205309
324,5.18,Tests (qualifier value),C0392366
324,3.58,Visiting Nurses,C0042799
324,3.57,Contact with,C0332158
324,3.57,Direct (qualifier),C1947931
324,3.52,Resident - Procedure Practitioner Identifier Code Type,C1549439
324,3.45,COVID-19,C5203670
324,3.45,Nursing Homes,C0028688
324,3.43,nursing therapy,C0028678
324,3.42,In addition to,C0332287
324,3.42,International Unit,C0439453
325,10.6,Registered nurse,C0687673
325,5.18,Distance,C0012751
325,5.18,Needs,C0027552
325,5.18,One,C0205447
325,5.18,Supportive assistance,C1521721
325,5.18,To,C1883351
325,3.56,Good,C0205170
325,3.56,Immunogenicity Specimen Assessments Domain,C3812801
325,3.55,Feelings,C1527305
325,3.48,Depressed mood,C0344315
325,3.47,mental health,C0025353
325,3.45,"Thinking, function",C0039869
326,18.86,Registered nurse,C0687673
326,15.79,Tryptophanase,C0041260
326,11.28,Negation,C1518422
326,10.88,Policy,C0242456
326,7.4,Study Site,C2825164
326,7.25,Science,C0036397
326,7.23,member,C0680022
326,7.1,Professional Organization or Group,C1522486
326,7.01,Medical service,C0199168
326,6.97,Coronavirus Infections,C0206750
326,6.97,Genus: Coronavirus,C0206419
326,6.97,Internet,C0282111
326,5.18,Approximate,C0332232
326,5.18,Bibliographic Reference,C1514811
326,5.18,Feelings,C1527305
326,5.18,Free (available (qualifier)),C1996904
326,5.18,Happiness,C0018592
326,5.18,Help document,C1552861
326,5.18,Message,C0470166
326,5.18,Providing (action),C1999230
326,5.18,Send (transmission),C1519246
326,5.18,Show,C1547282
326,5.18,Sound - physical agent,C0037709
326,5.18,Vision,C0042789
326,5.18,World,C2700280
326,5.18,allowing,C0683607
326,5.18,care activity,C1947933
326,3.98,Question (inquiry),C1522634
326,3.68,Discussion (procedure),C0557061
326,3.68,Effectiveness,C1280519
326,3.68,Foundation for the Accreditation of Cellular Therapy,C4522252
326,3.68,Source,C0449416
326,3.68,Stat (do immediately),C0205548
326,3.63,Politics,C0032382
326,3.61,Supportive assistance,C1521721
326,3.59,Awareness,C0004448
326,3.57,Hyperlink,C1704666
326,3.57,One,C0205447
326,3.56,Advice,C0150600
326,3.54,Statement,C1710187
326,3.53,United States,C0041703
326,3.5,Information,C1533716
326,3.47,Base - General Qualifier,C1705938
326,3.47,Evidence,C3887511
326,3.45,New,C0205314
326,3.45,credibility,C0870373
326,3.44,Any,C1552551
326,3.43,Post Device,C1704687
326,3.42,Reader of medical images,C1514743
327,7.1,Registered nurse,C0687673
327,5.18,Virus,C0042776
327,3.57,Long,C0205166
327,3.54,Detected (finding),C0442726
327,3.54,Polymerase Chain Reaction,C0032520
327,3.54,Tests (qualifier value),C0392366
327,3.44,Exposure to,C0332157
328,11.18,Changing,C0392747
328,10.55,Behaviorial Habits,C0018464
328,10.42,Tryptophanase,C0041260
328,7.01,Registered nurse,C0687673
328,6.96,New,C0205314
328,5.18,Always (frequency),C2003902
328,5.18,Live - Specimen Condition,C1548795
328,5.18,Persons,C0027361
328,5.18,Take,C1515187
328,5.18,"Thinking, function",C0039869
328,5.18,Three weeks,C4082109
328,3.98,Make - Instruction Imperative,C1881534
328,3.98,One,C0205447
328,3.57,Any,C1552551
328,3.47,Small,C0700321
328,3.47,bit - unit of measure,C1553019
328,3.45,Normal,C0205307
329,7.01,Registered nurse,C0687673
329,5.18,Persons,C0027361
329,3.68,Long,C0205166
329,3.45,Time,C0040223
329,3.45,Usual,C3538928
329,3.45,recovery - adjustment,C1555688
330,19.27,Registered nurse,C0687673
330,15.79,Virus,C0042776
330,11.48,Type - attribute,C0332307
330,10.42,Finding,C0243095
330,10.42,Tryptophanase,C0041260
330,7.4,Sequence,C1519249
330,7.03,Two,C0205448
330,6.97,Viral Genome,C0042720
330,6.84,Specimen,C0370003
330,5.18,COVID-19,C5203670
330,5.18,Confirmed by,C0521093
330,5.18,Coronavirus Infections,C0206750
330,5.18,Future,C0016884
330,5.18,Genome,C0017428
330,5.18,Genus: Coronavirus,C0206419
330,5.18,Hold - dosing instruction fragment,C1553387
330,5.18,Isolated,C0205409
330,5.18,Maybe,C3844350
330,5.18,Microbiology subtype strains,C0456178
